timestamp,temp_c,relative_humidity_2m,surface_pressure,cloud_pct,wind_speed,wind_speed_100m,wind_gust,direct_normal_irradiance,diffuse_radiation,shortwave_radiation_instant,hour_of_day,day_of_year,day_of_week,is_lab_hour,is_hostel_peak,solar_kw,wind_kw,demand_kw
2024-08-10 05:00:00+05:30,25.1,97,978.4,100,16.0,26.3,25.9,0.0,0.0,0.0,5,223,5,0,0,0.0,50.0,70.19
2024-08-10 06:00:00+05:30,26.0,92,979.5,100,15.6,22.6,26.3,0.0,2.0,13.3,6,223,5,0,0,0.0,50.0,74.2
2024-08-10 07:00:00+05:30,26.5,89,979.7,100,17.7,24.7,31.3,11.1,44.0,74.6,7,223,5,0,0,9.92,50.0,117.26
2024-08-10 08:00:00+05:30,27.4,84,980.0,100,18.4,24.3,32.8,84.8,144.0,224.6,8,223,5,0,0,37.26,50.0,123.69
2024-08-10 09:00:00+05:30,28.6,78,980.4,100,18.2,23.3,33.1,259.1,223.0,436.0,9,223,5,0,0,77.82,50.0,153.67
2024-08-10 10:00:00+05:30,29.4,75,980.5,100,19.4,24.9,35.3,154.5,334.0,494.2,10,223,5,0,0,93.62,50.0,161.04
2024-08-10 11:00:00+05:30,29.5,74,980.1,100,19.2,24.9,36.0,95.1,383.0,491.4,11,223,5,0,0,96.86,50.0,162.0
2024-08-10 12:00:00+05:30,30.6,70,979.1,100,19.8,25.1,37.1,318.4,364.0,682.4,12,223,5,0,0,136.15,50.0,172.98
2024-08-10 13:00:00+05:30,31.0,68,978.2,100,19.3,24.8,37.1,319.3,376.0,678.7,13,223,5,0,0,139.11,50.0,159.18
2024-08-10 14:00:00+05:30,30.9,69,977.3,99,19.9,26.0,36.4,237.2,344.0,539.7,14,223,5,0,0,115.53,50.0,176.12
2024-08-10 15:00:00+05:30,31.1,67,976.4,100,19.1,25.3,36.7,336.0,268.0,502.5,15,223,5,0,0,111.42,50.0,178.24
2024-08-10 16:00:00+05:30,31.2,66,976.1,100,20.9,27.2,37.8,230.7,258.0,360.9,16,223,5,0,0,84.62,50.0,179.31
2024-08-10 17:00:00+05:30,30.7,67,976.3,100,20.0,27.9,38.2,186.9,167.0,204.4,17,223,5,0,0,52.49,50.0,174.02
2024-08-10 18:00:00+05:30,29.8,71,977.1,100,13.9,22.0,31.0,75.4,100.0,72.4,18,223,5,0,1,24.47,50.0,199.91
2024-08-10 19:00:00+05:30,28.8,75,977.3,100,11.7,20.9,22.7,9.5,20.0,0.0,19,223,5,0,1,0.0,50.0,190.47
2024-08-10 20:00:00+05:30,28.3,77,977.7,100,13.4,23.8,21.2,0.0,0.0,0.0,20,223,5,0,1,0.0,50.0,186.05
2024-08-10 21:00:00+05:30,27.9,80,978.4,100,14.3,24.8,23.0,0.0,0.0,0.0,21,223,5,0,1,0.0,50.0,182.68
2024-08-10 22:00:00+05:30,27.5,82,978.9,100,13.9,24.1,23.4,0.0,0.0,0.0,22,223,5,0,1,0.0,50.0,179.47
2024-08-10 23:00:00+05:30,27.0,84,978.8,100,14.7,24.7,24.1,0.0,0.0,0.0,23,223,5,0,1,0.0,50.0,175.71
2024-08-11 00:00:00+05:30,26.7,87,977.9,100,16.6,26.9,26.6,0.0,0.0,0.0,0,224,6,0,0,0.0,50.0,78.6
2024-08-11 01:00:00+05:30,26.3,90,976.8,100,19.4,30.8,32.4,0.0,0.0,0.0,1,224,6,0,0,0.0,0.0,75.99
2024-08-11 02:00:00+05:30,25.9,91,976.6,100,19.9,31.1,32.4,0.0,0.0,0.0,2,224,6,0,0,0.0,0.0,73.64
2024-08-11 03:00:00+05:30,25.8,91,976.5,100,20.7,31.0,37.4,0.0,0.0,0.0,3,224,6,0,0,0.0,0.0,73.11
2024-08-11 04:00:00+05:30,25.6,92,976.6,100,19.3,28.7,34.6,0.0,0.0,0.0,4,224,6,0,0,0.0,50.0,72.11
2024-08-11 05:00:00+05:30,25.7,92,976.7,100,20.9,30.6,35.6,0.0,0.0,0.0,5,224,6,0,0,0.0,0.0,72.59
2024-08-11 06:00:00+05:30,26.2,90,977.0,100,18.2,26.2,32.4,0.0,1.0,6.8,6,224,6,0,0,0.0,50.0,75.37
2024-08-11 07:00:00+05:30,26.4,90,977.6,100,17.3,24.0,31.7,0.0,24.0,39.0,7,224,6,0,0,5.32,50.0,116.61
2024-08-11 08:00:00+05:30,26.8,88,977.7,100,17.7,24.1,30.6,10.0,99.0,130.1,8,224,6,0,0,22.35,50.0,119.29
2024-08-11 09:00:00+05:30,27.6,83,977.8,100,20.1,27.1,35.6,48.3,200.0,263.5,9,224,6,0,0,48.75,50.0,85.26
2024-08-11 10:00:00+05:30,29.3,75,978.1,100,21.1,27.4,38.5,315.9,288.0,579.4,10,224,6,0,0,108.87,50.0,100.09
2024-08-11 11:00:00+05:30,29.7,73,977.7,100,20.4,26.2,38.9,202.7,331.0,537.6,11,224,6,0,0,105.79,50.0,103.93
2024-08-11 12:00:00+05:30,30.4,69,977.1,98,20.3,26.3,37.1,185.8,385.0,573.5,12,224,6,0,0,115.67,50.0,110.92
2024-08-11 13:00:00+05:30,30.4,70,976.5,98,20.8,27.2,38.2,152.6,393.0,534.6,13,224,6,0,0,111.31,50.0,110.92
2024-08-11 14:00:00+05:30,30.8,68,975.8,99,19.7,25.8,37.8,238.6,304.0,502.3,14,224,6,0,0,108.33,50.0,115.07
2024-08-11 15:00:00+05:30,31.0,67,975.3,99,19.1,25.8,35.6,195.4,306.0,429.8,15,224,6,0,0,96.2,50.0,117.18
2024-08-11 16:00:00+05:30,31.2,66,974.4,100,22.6,29.8,39.6,363.9,238.0,421.5,16,224,6,0,0,97.93,0.0,119.31
2024-08-11 17:00:00+05:30,30.5,69,974.5,100,19.1,26.5,41.0,126.5,191.0,199.3,17,224,6,0,0,51.95,50.0,111.95
2024-08-11 18:00:00+05:30,29.6,73,975.8,100,14.6,22.5,28.8,54.4,105.0,71.3,18,224,6,0,1,24.68,50.0,197.96
2024-08-11 19:00:00+05:30,28.7,77,976.1,100,12.9,22.0,24.1,0.0,19.0,0.0,19,224,6,0,1,0.0,50.0,189.57
2024-08-11 20:00:00+05:30,28.3,79,976.8,100,13.0,22.9,21.2,0.0,0.0,0.0,20,224,6,0,1,0.0,50.0,186.05
2024-08-11 21:00:00+05:30,27.7,81,977.2,100,15.3,25.4,25.2,0.0,0.0,0.0,21,224,6,0,1,0.0,50.0,181.05
2024-08-11 22:00:00+05:30,27.3,83,977.5,92,13.9,24.1,25.2,0.0,0.0,0.0,22,224,6,0,1,0.0,50.0,177.93
2024-08-11 23:00:00+05:30,26.9,84,977.5,100,13.4,23.5,22.7,0.0,0.0,0.0,23,224,6,0,1,0.0,50.0,174.99
2024-08-12 00:00:00+05:30,26.6,85,977.1,100,13.7,23.6,22.7,0.0,0.0,0.0,0,225,0,0,0,0.0,50.0,77.92
2024-08-12 01:00:00+05:30,26.3,86,976.8,99,13.0,22.8,22.7,0.0,0.0,0.0,1,225,0,0,0,0.0,50.0,75.99
2024-08-12 02:00:00+05:30,26.1,87,976.6,100,13.8,23.2,22.3,0.0,0.0,0.0,2,225,0,0,0,0.0,50.0,74.78
2024-08-12 03:00:00+05:30,25.9,89,977.0,100,12.3,21.4,22.3,0.0,0.0,0.0,3,225,0,0,0,0.0,50.0,73.64
2024-08-12 04:00:00+05:30,26.0,89,977.2,100,13.5,21.4,23.0,0.0,0.0,0.0,4,225,0,0,0,0.0,50.0,74.2
2024-08-12 05:00:00+05:30,26.0,90,977.7,100,14.3,21.0,23.8,0.0,0.0,0.0,5,225,0,0,0,0.0,50.0,74.2
2024-08-12 06:00:00+05:30,26.0,90,977.7,100,13.0,19.4,24.1,0.0,2.0,14.0,6,225,0,0,0,0.0,50.0,74.2
2024-08-12 07:00:00+05:30,26.4,89,978.4,86,15.1,20.6,26.3,39.4,54.0,99.6,7,225,0,0,0,12.62,50.0,116.61
2024-08-12 08:00:00+05:30,27.3,84,978.7,95,15.3,19.7,28.1,180.7,137.0,264.2,8,225,0,0,0,42.69,50.0,122.93
2024-08-12 09:00:00+05:30,28.3,80,978.9,97,14.4,18.6,28.1,230.0,213.0,404.1,9,225,0,1,0,72.68,50.0,211.05
2024-08-12 10:00:00+05:30,29.3,75,979.4,98,11.9,14.5,27.7,369.7,234.0,565.3,10,225,0,1,0,106.58,50.0,220.09
2024-08-12 11:00:00+05:30,30.5,71,979.4,97,10.5,12.8,24.5,519.1,251.0,749.8,11,225,0,1,0,144.57,50.0,231.95
2024-08-12 12:00:00+05:30,31.1,70,979.0,100,11.5,14.0,24.5,448.9,307.0,751.5,12,225,0,1,0,149.3,50.0,238.24
2024-08-12 13:00:00+05:30,31.8,68,978.2,100,12.2,15.1,25.9,540.5,268.0,784.1,13,225,0,1,0,159.51,50.0,209.86
2024-08-12 14:00:00+05:30,31.8,68,977.4,100,13.2,16.3,26.6,443.5,313.0,692.2,14,225,0,1,0,145.77,50.0,245.86
2024-08-12 15:00:00+05:30,31.5,68,976.6,100,13.7,17.1,27.4,258.7,304.0,475.5,15,225,0,1,0,105.83,50.0,242.56
2024-08-12 16:00:00+05:30,31.1,67,976.2,100,15.8,20.8,28.8,280.8,215.0,351.7,16,225,0,1,0,82.8,50.0,238.24
2024-08-12 17:00:00+05:30,30.6,70,976.3,100,15.0,20.5,28.8,252.2,180.0,238.3,17,225,0,1,0,61.01,50.0,232.98
2024-08-12 18:00:00+05:30,29.8,73,976.8,100,10.0,16.3,24.1,65.9,99.0,69.0,18,225,0,0,1,23.85,50.0,199.91
2024-08-12 19:00:00+05:30,29.0,76,977.5,100,7.4,15.4,16.2,0.0,18.0,0.0,19,225,0,0,1,0.0,42.69,192.29
2024-08-12 20:00:00+05:30,28.5,79,978.1,100,7.1,15.3,12.6,0.0,0.0,0.0,20,225,0,0,1,0.0,40.05,187.79
2024-08-12 21:00:00+05:30,28.2,80,979.1,100,6.8,14.7,11.2,0.0,0.0,0.0,21,225,0,0,1,0.0,35.35,185.19
2024-08-12 22:00:00+05:30,28.1,80,978.6,100,11.9,22.0,19.4,0.0,0.0,0.0,22,225,0,0,1,0.0,50.0,184.35
2024-08-12 23:00:00+05:30,27.7,83,978.8,100,10.8,20.2,19.1,0.0,0.0,0.0,23,225,0,0,1,0.0,50.0,181.05
2024-08-13 00:00:00+05:30,27.4,84,978.6,100,12.5,22.2,20.2,0.0,0.0,0.0,0,226,1,0,0,0.0,50.0,83.69
2024-08-13 01:00:00+05:30,26.9,86,978.4,99,12.5,21.9,20.5,0.0,0.0,0.0,1,226,1,0,0,0.0,50.0,79.99
2024-08-13 02:00:00+05:30,26.5,89,978.2,57,13.5,22.9,22.0,0.0,0.0,0.0,2,226,1,0,0,0.0,50.0,77.26
2024-08-13 03:00:00+05:30,26.2,91,978.2,90,13.2,22.7,22.3,0.0,0.0,0.0,3,226,1,0,0,0.0,50.0,75.37
2024-08-13 04:00:00+05:30,25.9,93,978.3,52,12.3,21.2,21.6,0.0,0.0,0.0,4,226,1,0,0,0.0,50.0,73.64
2024-08-13 05:00:00+05:30,25.6,94,978.8,70,11.8,20.2,20.2,0.0,0.0,0.0,5,226,1,0,0,0.0,50.0,72.11
2024-08-13 06:00:00+05:30,26.0,91,979.3,15,10.8,17.3,20.5,0.0,3.0,21.6,6,226,1,0,0,0.0,50.0,74.2
2024-08-13 07:00:00+05:30,26.7,88,980.0,100,14.2,18.9,24.5,107.9,60.0,129.5,7,226,1,0,0,15.15,50.0,118.6
2024-08-13 08:00:00+05:30,27.8,83,980.7,98,13.2,17.2,25.9,123.4,151.0,253.0,8,226,1,0,0,41.5,50.0,126.86
2024-08-13 09:00:00+05:30,28.9,78,981.0,94,11.8,14.8,24.8,110.2,223.0,332.8,9,226,1,1,0,60.6,50.0,216.37
2024-08-13 10:00:00+05:30,30.2,72,981.0,51,9.3,11.4,23.4,367.5,255.0,586.1,10,226,1,1,0,109.97,34.2,228.89
2024-08-13 11:00:00+05:30,31.2,68,980.4,24,7.9,9.5,20.9,456.8,288.0,729.8,11,226,1,1,0,140.63,19.87,239.31
2024-08-13 12:00:00+05:30,32.2,64,979.5,91,7.9,9.4,19.8,575.2,260.0,826.7,12,226,1,1,0,162.67,19.42,250.35
2024-08-13 13:00:00+05:30,32.7,63,978.7,28,8.1,9.7,20.2,567.8,253.0,794.9,13,226,1,1,0,161.23,21.19,220.07
2024-08-13 14:00:00+05:30,32.7,64,978.2,100,11.8,14.4,23.0,518.5,268.0,714.9,14,226,1,1,0,150.11,50.0,256.07
2024-08-13 15:00:00+05:30,29.3,79,977.7,63,7.3,10.0,34.6,308.9,287.0,497.4,15,226,1,1,0,111.66,19.64,220.09
2024-08-13 16:00:00+05:30,30.9,74,977.1,96,9.2,12.1,19.1,284.6,216.0,354.1,16,226,1,1,0,83.58,37.17,236.12
2024-08-13 17:00:00+05:30,29.5,79,977.3,97,15.0,19.8,29.9,276.1,151.0,223.7,17,226,1,1,0,57.54,50.0,222.0
2024-08-13 18:00:00+05:30,28.8,81,978.4,100,14.8,20.7,27.4,62.9,88.0,61.4,18,226,1,0,1,21.48,50.0,190.47
2024-08-13 19:00:00+05:30,27.9,85,978.9,100,9.2,15.5,25.2,0.0,16.0,0.0,19,226,1,0,1,0.0,50.0,182.68
2024-08-13 20:00:00+05:30,26.9,89,979.7,100,3.4,6.8,18.0,0.0,0.0,0.0,20,226,1,0,1,0.0,3.14,174.99
2024-08-13 21:00:00+05:30,26.8,92,980.2,100,3.6,4.9,7.2,0.0,0.0,0.0,21,226,1,0,1,0.0,1.61,174.29
2024-08-13 22:00:00+05:30,26.3,95,980.4,100,7.0,9.2,11.2,0.0,0.0,0.0,22,226,1,0,1,0.0,16.19,170.99
2024-08-13 23:00:00+05:30,25.7,98,980.5,100,10.2,19.1,16.6,0.0,0.0,0.0,23,226,1,0,1,0.0,50.0,167.59
2024-08-14 00:00:00+05:30,25.5,97,980.4,100,7.6,18.5,16.9,0.0,0.0,0.0,0,227,2,0,0,0.0,50.0,71.65
2024-08-14 01:00:00+05:30,25.5,97,979.3,100,8.7,20.5,13.0,0.0,0.0,0.0,1,227,2,0,0,0.0,50.0,71.65
2024-08-14 02:00:00+05:30,25.6,96,978.5,100,9.1,20.6,14.4,0.0,0.0,0.0,2,227,2,0,0,0.0,50.0,72.11
2024-08-14 03:00:00+05:30,25.8,95,978.4,100,9.9,18.7,16.2,0.0,0.0,0.0,3,227,2,0,0,0.0,50.0,73.11
2024-08-14 04:00:00+05:30,25.8,96,978.4,100,10.2,18.6,16.6,0.0,0.0,0.0,4,227,2,0,0,0.0,50.0,73.11
2024-08-14 05:00:00+05:30,25.9,96,979.0,86,10.6,18.8,17.3,0.0,0.0,0.0,5,227,2,0,0,0.0,50.0,73.64
2024-08-14 06:00:00+05:30,26.5,89,980.3,99,9.5,15.8,15.8,0.0,2.0,14.9,6,227,2,0,0,0.0,50.0,77.26
2024-08-14 07:00:00+05:30,27.0,88,981.0,100,13.0,19.8,21.6,28.6,32.0,60.9,7,227,2,0,0,7.59,50.0,120.71
2024-08-14 08:00:00+05:30,27.2,88,981.3,98,13.7,18.6,25.2,37.9,110.0,158.3,8,227,2,0,0,26.72,50.0,122.18
2024-08-14 09:00:00+05:30,28.0,86,981.5,100,12.5,16.2,25.2,133.8,197.0,319.1,9,227,2,1,0,58.31,50.0,208.51
2024-08-14 10:00:00+05:30,29.1,82,981.5,100,11.5,14.5,24.5,82.2,314.0,411.5,10,227,2,1,0,78.9,50.0,218.22
2024-08-14 11:00:00+05:30,30.1,79,981.0,100,10.5,12.9,23.8,192.1,364.0,561.8,11,227,2,1,0,110.23,50.0,227.89
2024-08-14 12:00:00+05:30,30.5,77,980.4,100,10.1,12.5,22.7,109.3,408.0,521.6,12,227,2,1,0,105.59,44.71,231.95
2024-08-14 13:00:00+05:30,30.9,75,979.4,100,10.2,12.6,23.8,99.7,408.0,498.0,13,227,2,1,0,103.81,50.0,200.12
2024-08-14 14:00:00+05:30,31.4,73,978.3,100,10.5,13.1,24.5,200.8,385.0,544.9,14,227,2,1,0,116.57,50.0,241.47
2024-08-14 15:00:00+05:30,31.2,74,977.5,100,13.2,16.1,26.6,138.4,343.0,419.2,15,227,2,1,0,94.06,50.0,239.31
2024-08-14 16:00:00+05:30,31.0,75,977.8,100,9.4,11.9,27.0,69.9,245.0,253.2,16,227,2,1,0,60.9,37.16,237.18
2024-08-14 17:00:00+05:30,28.2,84,977.9,100,10.8,15.3,23.4,14.5,106.0,88.5,17,227,2,1,0,24.23,50.0,210.19
2024-08-14 18:00:00+05:30,28.1,88,978.3,100,9.4,13.7,15.5,0.0,54.0,31.3,18,227,2,0,1,11.69,50.0,184.35
2024-08-14 19:00:00+05:30,27.2,92,978.9,100,7.1,12.5,16.2,0.0,10.0,0.0,19,227,2,0,1,0.0,28.28,177.18
2024-08-14 20:00:00+05:30,26.9,91,979.2,100,4.6,10.4,11.5,0.0,0.0,0.0,20,227,2,0,1,0.0,11.31,174.99
2024-08-14 21:00:00+05:30,25.9,97,980.2,100,5.4,5.4,11.5,0.0,0.0,0.0,21,227,2,0,1,0.0,5.14,168.64
2024-08-14 22:00:00+05:30,26.0,97,980.2,100,6.7,14.3,11.2,0.0,0.0,0.0,22,227,2,0,1,0.0,33.31,169.2
2024-08-14 23:00:00+05:30,26.1,96,980.4,100,4.5,11.4,10.1,0.0,0.0,0.0,23,227,2,0,1,0.0,13.02,169.78
2024-08-15 00:00:00+05:30,25.9,95,979.3,100,10.2,17.7,16.6,0.0,0.0,0.0,0,228,3,0,0,0.0,50.0,73.64
2024-08-15 01:00:00+05:30,25.8,95,978.8,100,8.1,15.3,16.9,0.0,0.0,0.0,1,228,3,0,0,0.0,50.0,73.11
2024-08-15 02:00:00+05:30,25.8,96,978.3,100,7.0,15.3,13.0,0.0,0.0,0.0,2,228,3,0,0,0.0,39.67,73.11
2024-08-15 03:00:00+05:30,25.9,96,978.0,100,10.4,18.9,16.9,0.0,0.0,0.0,3,228,3,0,0,0.0,50.0,73.64
2024-08-15 04:00:00+05:30,25.9,96,978.1,100,10.4,18.9,17.6,0.0,0.0,0.0,4,228,3,0,0,0.0,50.0,73.64
2024-08-15 05:00:00+05:30,26.1,95,978.1,100,14.9,24.4,23.0,0.0,0.0,0.0,5,228,3,0,0,0.0,50.0,74.78
2024-08-15 06:00:00+05:30,26.2,94,979.3,74,12.7,20.6,20.5,0.0,2.0,15.3,6,228,3,0,0,0.0,50.0,75.37
2024-08-15 07:00:00+05:30,27.0,88,979.5,99,17.5,24.6,29.2,104.0,59.0,127.2,7,228,3,0,0,14.88,50.0,120.71
2024-08-15 08:00:00+05:30,27.5,85,980.1,100,17.2,23.7,32.4,76.0,142.0,218.0,8,228,3,0,0,36.29,50.0,124.47
2024-08-15 09:00:00+05:30,28.0,85,980.7,100,15.6,20.3,30.6,103.9,200.0,301.9,9,228,3,1,0,55.4,50.0,208.51
2024-08-15 10:00:00+05:30,29.2,79,980.5,100,14.4,18.8,31.0,164.6,295.0,459.6,10,228,3,1,0,87.82,50.0,219.15
2024-08-15 11:00:00+05:30,28.8,80,980.0,100,15.0,19.0,28.8,67.5,346.0,426.4,11,228,3,1,0,85.02,50.0,215.47
2024-08-15 12:00:00+05:30,28.9,81,979.2,100,12.1,15.6,28.4,96.9,333.0,433.1,12,228,3,1,0,89.31,50.0,216.37
2024-08-15 13:00:00+05:30,30.8,74,978.3,100,12.8,16.3,25.9,185.3,359.0,531.4,13,228,3,1,0,111.16,50.0,199.07
2024-08-15 14:00:00+05:30,31.4,71,977.1,100,14.2,17.9,27.7,267.1,352.0,571.5,14,228,3,1,0,122.38,50.0,241.47
2024-08-15 15:00:00+05:30,30.7,73,976.6,100,15.3,19.5,29.2,172.7,334.0,436.4,15,228,3,1,0,98.12,50.0,234.02
2024-08-15 16:00:00+05:30,30.7,75,976.1,100,12.5,15.6,28.8,149.1,236.0,291.1,16,228,3,1,0,69.76,50.0,234.02
2024-08-15 17:00:00+05:30,29.1,82,976.0,100,13.3,18.1,24.8,93.7,191.0,184.6,17,228,3,1,0,49.23,50.0,218.22
2024-08-15 18:00:00+05:30,27.3,89,976.6,100,10.0,16.2,17.6,0.0,56.0,32.2,18,228,3,0,1,12.16,50.0,177.93
2024-08-15 19:00:00+05:30,26.8,92,977.1,100,5.5,11.4,16.6,0.0,12.0,0.0,19,228,3,0,1,0.0,17.03,174.29
2024-08-15 20:00:00+05:30,26.6,94,977.5,100,3.9,9.8,9.0,0.0,0.0,0.0,20,228,3,0,1,0.0,8.02,172.92
2024-08-15 21:00:00+05:30,26.4,94,978.1,100,7.1,14.1,10.4,0.0,0.0,0.0,21,228,3,0,1,0.0,34.98,171.61
2024-08-15 22:00:00+05:30,26.1,93,978.1,100,11.9,21.7,19.1,0.0,0.0,0.0,22,228,3,0,1,0.0,50.0,169.78
2024-08-15 23:00:00+05:30,25.8,94,978.0,100,12.7,22.8,20.9,0.0,0.0,0.0,23,228,3,0,1,0.0,50.0,168.11
2024-08-16 00:00:00+05:30,25.8,95,977.6,100,11.9,21.5,20.5,0.0,0.0,0.0,0,229,4,0,0,0.0,50.0,73.11
2024-08-16 01:00:00+05:30,25.5,96,977.1,100,11.5,20.2,19.8,0.0,0.0,0.0,1,229,4,0,0,0.0,50.0,71.65
2024-08-16 02:00:00+05:30,25.4,96,976.7,100,10.4,18.9,19.1,0.0,0.0,0.0,2,229,4,0,0,0.0,50.0,71.22
2024-08-16 03:00:00+05:30,25.5,96,976.2,100,11.5,20.1,18.0,0.0,0.0,0.0,3,229,4,0,0,0.0,50.0,71.65
2024-08-16 04:00:00+05:30,25.5,95,976.2,100,12.0,20.6,19.8,0.0,0.0,0.0,4,229,4,0,0,0.0,50.0,71.65
2024-08-16 05:00:00+05:30,25.6,94,976.3,100,16.1,26.6,25.9,0.0,0.0,0.0,5,229,4,0,0,0.0,50.0,72.11
2024-08-16 06:00:00+05:30,25.5,95,976.8,100,15.1,25.3,27.0,0.0,1.0,7.9,6,229,4,0,0,0.0,50.0,71.65
2024-08-16 07:00:00+05:30,25.6,94,977.5,100,14.5,23.7,25.2,0.0,20.0,33.2,7,229,4,0,0,4.45,50.0,112.11
2024-08-16 08:00:00+05:30,26.0,91,978.0,100,14.5,22.2,23.8,0.0,75.0,95.1,8,229,4,0,0,16.47,50.0,114.2
2024-08-16 09:00:00+05:30,25.9,91,978.4,100,13.5,20.3,24.1,1.7,102.0,118.7,9,229,4,1,0,22.52,50.0,193.64
2024-08-16 10:00:00+05:30,26.5,90,978.2,100,13.6,17.9,24.5,0.0,145.0,158.3,10,229,4,1,0,31.46,50.0,197.26
2024-08-16 11:00:00+05:30,27.8,84,978.0,100,13.6,17.3,26.3,48.4,258.0,316.1,11,229,4,1,0,64.1,50.0,206.86
2024-08-16 12:00:00+05:30,26.3,93,977.7,100,18.9,26.1,33.5,44.9,289.0,337.5,12,229,4,1,0,70.89,50.0,195.99
2024-08-16 13:00:00+05:30,26.4,91,977.0,100,16.4,22.7,33.1,0.0,145.0,142.9,13,229,4,1,0,31.43,50.0,160.61
2024-08-16 14:00:00+05:30,26.4,91,976.2,100,14.1,20.0,29.5,0.0,112.0,106.8,14,229,4,1,0,24.36,50.0,196.61
2024-08-16 15:00:00+05:30,27.5,85,975.5,100,15.4,20.3,28.1,47.6,258.0,272.2,15,229,4,1,0,63.15,50.0,204.47
2024-08-16 16:00:00+05:30,27.6,84,975.0,100,14.2,19.0,28.1,70.3,204.0,217.3,16,229,4,1,0,53.37,50.0,205.26
2024-08-16 17:00:00+05:30,28.0,82,974.9,99,12.4,16.6,27.0,171.6,161.0,189.7,17,229,4,1,0,50.37,50.0,208.51
2024-08-16 18:00:00+05:30,27.2,85,975.4,100,11.0,17.1,22.7,0.0,49.0,27.9,18,229,4,0,1,10.65,50.0,177.18
2024-08-16 19:00:00+05:30,26.7,87,976.7,100,9.2,15.8,18.0,0.0,5.0,0.0,19,229,4,0,1,0.0,50.0,173.6
2024-08-16 20:00:00+05:30,26.3,90,977.4,100,10.1,18.0,16.6,0.0,0.0,0.0,20,229,4,0,1,0.0,50.0,170.99
2024-08-16 21:00:00+05:30,26.1,91,978.1,100,11.5,20.6,18.0,0.0,0.0,0.0,21,229,4,0,1,0.0,50.0,169.78
2024-08-16 22:00:00+05:30,26.1,90,978.7,100,12.5,21.9,20.5,0.0,0.0,0.0,22,229,4,0,1,0.0,50.0,169.78
2024-08-16 23:00:00+05:30,25.8,90,978.4,100,12.9,22.5,20.9,0.0,0.0,0.0,23,229,4,0,1,0.0,50.0,168.11
2024-08-17 00:00:00+05:30,25.7,90,978.1,100,13.8,23.8,22.3,0.0,0.0,0.0,0,230,5,0,0,0.0,50.0,72.59
2024-08-17 01:00:00+05:30,25.7,88,977.8,100,15.2,25.2,24.8,0.0,0.0,0.0,1,230,5,0,0,0.0,50.0,72.59
2024-08-17 02:00:00+05:30,25.6,88,977.8,100,14.5,24.2,24.8,0.0,0.0,0.0,2,230,5,0,0,0.0,50.0,72.11
2024-08-17 03:00:00+05:30,25.5,89,977.8,100,15.4,25.2,25.2,0.0,0.0,0.0,3,230,5,0,0,0.0,50.0,71.65
2024-08-17 04:00:00+05:30,25.5,90,977.8,100,16.9,27.1,28.1,0.0,0.0,0.0,4,230,5,0,0,0.0,50.0,71.65
2024-08-17 05:00:00+05:30,25.4,91,978.1,100,13.8,22.3,28.1,0.0,0.0,0.0,5,230,5,0,0,0.0,50.0,71.22
2024-08-17 06:00:00+05:30,25.1,89,978.4,100,11.9,18.8,24.1,0.0,2.0,16.3,6,230,5,0,0,0.0,50.0,70.19
2024-08-17 07:00:00+05:30,25.6,87,979.0,100,15.5,21.6,26.6,0.0,39.0,65.0,7,230,5,0,0,8.66,50.0,112.11
2024-08-17 08:00:00+05:30,25.9,86,979.8,100,17.3,23.1,31.0,5.1,70.0,91.4,8,230,5,0,0,15.77,50.0,113.64
2024-08-17 09:00:00+05:30,25.5,92,980.5,100,15.5,22.8,30.6,0.0,84.0,96.9,9,230,5,0,0,18.44,50.0,131.65
2024-08-17 10:00:00+05:30,25.9,90,981.0,98,16.0,23.1,28.1,0.0,95.0,103.7,10,230,5,0,0,20.78,50.0,133.64
2024-08-17 11:00:00+05:30,28.0,78,980.7,83,19.2,25.1,34.9,130.8,316.0,453.7,11,230,5,0,0,90.99,50.0,148.51
2024-08-17 12:00:00+05:30,29.8,69,979.9,89,20.6,26.6,37.8,402.2,335.0,731.9,12,230,5,0,0,147.29,50.0,164.91
2024-08-17 13:00:00+05:30,30.2,68,979.3,91,20.0,26.1,38.5,384.9,307.0,670.2,13,230,5,0,0,139.74,50.0,150.89
2024-08-17 14:00:00+05:30,30.9,67,978.5,100,19.4,24.9,38.5,485.0,277.0,690.4,14,230,5,0,0,147.45,50.0,176.12
2024-08-17 15:00:00+05:30,30.5,67,978.0,100,19.6,25.5,37.8,350.7,293.0,531.3,15,230,5,0,0,119.01,50.0,171.95
2024-08-17 16:00:00+05:30,30.0,70,977.5,98,16.3,22.2,37.4,234.2,225.0,329.6,16,230,5,0,0,79.06,50.0,166.89
2024-08-17 17:00:00+05:30,30.1,70,977.4,95,16.0,21.9,31.7,349.3,148.0,244.6,17,230,5,0,0,63.28,50.0,167.89
2024-08-17 18:00:00+05:30,28.5,75,978.6,100,10.7,16.9,29.2,181.5,86.0,75.0,18,230,5,0,1,25.79,50.0,187.79
2024-08-17 19:00:00+05:30,27.5,80,979.3,100,4.3,11.5,17.6,10.5,16.0,0.0,19,230,5,0,1,0.0,12.35,179.47
2024-08-17 20:00:00+05:30,27.0,86,979.9,100,5.5,8.4,6.5,0.0,0.0,0.0,20,230,5,0,1,0.0,9.8,175.71
